4.249863147735596,0
4.225987195968628,0
4.204479932785034,0
4.258666038513184,0
4.31168794631958,0
4.303755044937134,0
4.345391035079956,0
4.360229253768921,0
4.744176149368286,0
4.344170093536377,0
4.328161001205444,0
4.375629186630249,0
4.201905012130737,0
4.584444999694824,0
4.236865997314453,0
4.784754037857056,0
5.102430105209351,0
4.419692754745483,0
4.32648777961731,0
4.456727027893066,0
4.480875015258789,0
4.64035701751709,0
4.439754009246826,0
4.394675970077515,0
4.371430158615112,0
4.472900152206421,0
4.4499101638793945,0
4.469957113265991,0
4.8689727783203125,0
4.541380167007446,0
4.500692844390869,0
4.472079277038574,0
4.499226808547974,0
4.4778759479522705,0
4.490203857421875,0
4.509286880493164,0
4.4953930377960205,0
4.469322919845581,0
4.468430042266846,0
4.693184852600098,0
4.04169487953186,0
4.067265033721924,0
4.075986862182617,0
4.057707071304321,0
4.0384979248046875,0
4.070608854293823,0
4.078647136688232,0
4.061114072799683,0
